Route Name;Ascent Label;Ascent Type;Route Grade;Ascent Grade;Route Gear Style;Ascent Gear Style;Route Height;Ascent Height;# Ascents;Route Stars;Route ID;Route Link;Country;Country Link;Crag Name;Crag Link;Crag Path;Quality;Ascent Date;Log Date;Shot
Na Wieki Wieków;Na Wieki Wieków;Flash;VI.1+;VI.1+;Sport;;32m;;1;**;1932782022;http://www.thecrag.com/route/1932782022;Poland;http://www.thecrag.com/area/11747659;Góry Stołowe;http://www.thecrag.com/area/1527485172;Góry Stołowe - Szczytnik - Widokowa;Very Good;02.10.2021 02:00;04.10.2021 20:53;
Niech Będzie Pochwalony;Niech Będzie Pochwalony;Onsight;VI+;VI+;Sport;;32m;;1;***;1932781923;http://www.thecrag.com/route/1932781923;Poland;http://www.thecrag.com/area/11747659;Góry Stołowe;http://www.thecrag.com/area/1527485172;Góry Stołowe - Szczytnik - Widokowa;Mega Classic;02.10.2021 02:00;04.10.2021 20:53;
Pchła;Pchła;Pink point;VI.2+;VI.2+;Sport;;;;1;***;5240896704;http://www.thecrag.com/route/5240896704;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Ryczów - Kaczy Dziób;Classic;11.09.2021 02:00;11.09.2021 21:38;
Soczewka;Soczewka;Onsight;VI.2+;VI.2+;Sport;;;;1;***;5240896617;http://www.thecrag.com/route/5240896617;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Ryczów - Kaczy Dziób;Classic;11.09.2021 02:00;11.09.2021 21:38;
Kwiatki dla Beatki;Kwiatki dla Beatki;Onsight;VI+;VI+;Sport;;;;1;**;5240896878;http://www.thecrag.com/route/5240896878;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Ryczów - Kaczy Dziób;Very Good;11.09.2021 02:00;11.09.2021 21:38;
Dildo Baggins;Dildo Baggins;Onsight;VI.1+;VI.1+;Sport;;;;1;***;5240896443;http://www.thecrag.com/route/5240896443;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Ryczów - Kaczy Dziób;Classic;11.09.2021 02:00;11.09.2021 21:38;
Lech, ja i nerka;Lech, ja i nerka;Onsight;VI.1+/2;VI.1+;Sport;;;;1;;5240896182;http://www.thecrag.com/route/5240896182;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Ryczów - Kaczy Dziób;Don't Bother;11.09.2021 02:00;11.09.2021 21:38;
Piękny Alvarez;Piękny Alvarez;Onsight;VI.1+;VI.1+;Sport;;20m;;1;**;3129859410;http://www.thecrag.com/route/3129859410;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Łutowiec - Knur;Very Good;05.09.2021 02:00;05.09.2021 21:36;
Koniec świata;Koniec świata;Onsight;VI.1+;VI.1+;Sport;;;;1;;3449770380;http://www.thecrag.com/route/3449770380;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Łutowiec - Knur;Average;05.09.2021 02:00;05.09.2021 21:36;
Stop zwolnieniom z wuefu;Stop zwolnieniom z wuefu;Onsight;VI.2+/3;VI.2+;Sport;;;;1;***;3449428755;http://www.thecrag.com/route/3449428755;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Łutowiec - Zamkowa;Classic;05.09.2021 02:00;05.09.2021 21:31;
Homofobia;Homofobia;Onsight;VI.1+;VI.1+;Sport;;14m;;1;**;3129864789;http://www.thecrag.com/route/3129864789;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Łutowiec - Zamkowa;Classic;05.09.2021 02:00;05.09.2021 21:31;
Lord Gravity;Lord Gravity;Onsight;VI.2;VI.2;Sport;;;;1;**;3449419809;http://www.thecrag.com/route/3449419809;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Łutowiec - Zamkowa;Very Good;05.09.2021 02:00;05.09.2021 21:31;
Naczynia krwionośne;Naczynia krwionośne;Onsight;VI.2;VI.2;Sport;;;;1;**;3789652878;http://www.thecrag.com/route/3789652878;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Rzędkowice - Garaż;Very Good;04.09.2021 02:00;04.09.2021 20:18;
Płyta Szymendery;Płyta Szymendery;Onsight;VI.2+;VI.2+;Sport;;23m;;1;**;3133698603;http://www.thecrag.com/route/3133698603;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Jarzębinka;Very Good;28.08.2021 02:00;04.09.2021 20:14;
Wino na kościach;Wino na kościach;Flash;VI+;VI+;Sport;;;;1;**;5154325998;http://www.thecrag.com/route/5154325998;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Suliszowice - Zastudnie - Jagodowa;Good;22.08.2021 02:00;22.08.2021 20:33;
Jagody lek na oczy;Jagody lek na oczy;Onsight;VI.2;VI.2;Sport;;;;1;;5154325719;http://www.thecrag.com/route/5154325719;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Suliszowice - Zastudnie - Jagodowa;Average;22.08.2021 02:00;22.08.2021 20:33;
Denaturat;Denaturat;Onsight;VI.1;VI.1;Sport;;;;1;**;5154325533;http://www.thecrag.com/route/5154325533;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Suliszowice - Zastudnie - Jagodowa;Very Good;22.08.2021 02:00;22.08.2021 20:33;
Filarek borygo;Filarek borygo;Flash;VI;VI;Sport;;;;1;***;5154325347;http://www.thecrag.com/route/5154325347;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Suliszowice - Zastudnie - Jagodowa;Classic;22.08.2021 02:00;22.08.2021 20:33;
Wino na pętlach;Wino na pętlach;Flash;VI+;VI+;Sport;;;;1;**;5154325626;http://www.thecrag.com/route/5154325626;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Suliszowice - Zastudnie - Jagodowa;Very Good;22.08.2021 02:00;22.08.2021 20:33;
Kolaboracja dwufazowa;Kolaboracja dwufazowa;Pink point;VI.3+;VI.3+;Sport;;10m;;1;*;3133713417;http://www.thecrag.com/route/3133713417;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Kajak;Good;07.08.2021 02:00;07.08.2021 22:35;
Ruch za osiem gwiazdek;Ruch za osiem gwiazdek;Pink point;VI.4;VI.4;Sport;;;;1;**;5079916428;http://www.thecrag.com/route/5079916428;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Dziewica;Very Good;03.08.2021 02:00;03.08.2021 22:17;
Chris o poranku;Chris o poranku;Pink point;VI.1;VI.1;Sport;;;;1;*;5079905424;http://www.thecrag.com/route/5079905424;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Dziewica;Good;03.08.2021 02:00;03.08.2021 22:17;
Nie dla Petza ta kieca;Nie dla Petza ta kieca;Pink point;VI.5/5+;VI.5;Sport;;20m;;1;**;3133686615;http://www.thecrag.com/route/3133686615;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Dziewica;Very Good;30.07.2021 02:00;30.07.2021 22:01;
Spiralka;Spiralka;Onsight;VI.3+;VI.3+;Sport;;20m;;1;***;3133687245;http://www.thecrag.com/route/3133687245;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Dziewica;Classic;27.07.2021 02:00;28.07.2021 08:41;
Kreple i zymft;Kreple i zymft;Onsight;VI.3;VI.3;Sport;;;;1;**;3688559199;http://www.thecrag.com/route/3688559199;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Łysak - Hanys;Very Good;18.07.2021 02:00;18.07.2021 22:40;
Powitanie wiosny;Powitanie wiosny;Pink point;VI.5+/6;VI.5+;Sport;;19m;;1;***;3135234669;http://www.thecrag.com/route/3135234669;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Skarżyce - Okiennik Skarżycki - Śląski Filar;Mega Classic;17.07.2021 02:00;17.07.2021 22:11;
Sonata a-moll;Sonata a-moll;Onsight;VI.3;VI.3;Sport;;;;1;**;4928677125;http://www.thecrag.com/route/4928677125;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Pośrednia - Sonata;Very Good;13.07.2021 02:00;17.07.2021 22:08;
Trójbój;Trójbój;Onsight;VI+;VI+;Sport;;;;1;*;4928746203;http://www.thecrag.com/route/4928746203;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Pośrednia - Dolinka;Good;13.07.2021 02:00;17.07.2021 22:06;
Igły i szpilki;Igły i szpilki;Pink point;VI.3+;VI.3+;Sport;;10m;;1;;3135237690;http://www.thecrag.com/route/3135237690;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Skarżyce - Okiennik Skarżycki - Śląski Filar;Average;10.07.2021 02:00;10.07.2021 21:09;
Przypadek Trafo;Przypadek Trafo;Onsight;VI.1+;VI+;Sport;;;;1;;3390925410;http://www.thecrag.com/route/3390925410;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Z Gładkim Trawersem;Average;08.07.2021 02:00;08.07.2021 20:17;
Sabotaż;Sabotaż;Pink point;VI.3;VI.3;Sport;;10m;;1;**;3133713750;http://www.thecrag.com/route/3133713750;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Kajak;Very Good;08.07.2021 02:00;08.07.2021 20:15;
Podwójny kontekst;Podwójny kontekst;Pink point;VI.4;VI.4;Sport;;;;1;**;4971713100;http://www.thecrag.com/route/4971713100;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Kajak;Very Good;03.07.2021 02:00;03.07.2021 22:13;
Molloman;Molloman;Pink point;VI.3;VI.3;Sport;;;;1;;4928721537;http://www.thecrag.com/route/4928721537;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Pośrednia - Pośrednie Skały;Average;29.06.2021 02:00;02.07.2021 23:15;
Pałer ful spid Magda;Pałer ful spid Magda;Onsight;VI.1;VI;Sport;;;;1;;4928731044;http://www.thecrag.com/route/4928731044;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Pośrednia - Pośrednie Skały;Average;29.06.2021 02:00;02.07.2021 23:15;
Bulder i klątwa Ozyrysa;Bulder i klątwa Ozyrysa;Onsight;VI.1;VI.1;Sport;;;;1;;4928730846;http://www.thecrag.com/route/4928730846;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Pośrednia - Pośrednie Skały;Average;27.06.2021 02:00;02.07.2021 23:10;
Porzucony atencjusz;Porzucony atencjusz;Onsight;VI.1+;VI.1+;Sport;;;;1;;4928730747;http://www.thecrag.com/route/4928730747;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Pośrednia - Pośrednie Skały;Average;27.06.2021 02:00;02.07.2021 23:10;
Szemrane towarzystwo;Szemrane towarzystwo;Pink point;VI.3;VI.3;Sport;;;;1;**;4928721636;http://www.thecrag.com/route/4928721636;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Pośrednia - Pośrednie Skały;Very Good;20.06.2021 02:00;20.06.2021 22:52;
Blade loki;Blade loki;Onsight;VI;VI;Sport;;;;1;**;4928721339;http://www.thecrag.com/route/4928721339;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Pośrednia - Pośrednie Skały;Very Good;20.06.2021 02:00;20.06.2021 22:52;
Ser-nik;Ser-nik;Onsight;VI.1+;VI.1+;Sport;;;;1;**;4928721438;http://www.thecrag.com/route/4928721438;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Pośrednia - Pośrednie Skały;Very Good;20.06.2021 02:00;20.06.2021 22:52;
Odpowiedzialność zbiorowa;Odpowiedzialność zbiorowa;Flash;VI.3+;VI.3+;Sport;;18m;;1;**;3141821622;http://www.thecrag.com/route/3141821622;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Smoleń - Grodzisko Chłopskie;Very Good;19.06.2021 02:00;20.06.2021 22:07;
Roboty polowe;Roboty polowe;Pink point;VI.3+;VI.3+;Sport;;17m;;1;;3141822525;http://www.thecrag.com/route/3141822525;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Smoleń - Grodzisko Chłopskie;Don't Bother;19.06.2021 02:00;20.06.2021 22:07;
Agroturystyka;Agroturystyka;Pink point;VI.2/2+;VI.2;Sport;;17m;;1;**;3141822084;http://www.thecrag.com/route/3141822084;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Smoleń - Grodzisko Chłopskie;Very Good;19.06.2021 02:00;20.06.2021 22:07;
Podszepty mokosz;Podszepty mokosz;Onsight;VI.1+;VI.1+;Sport;;;;1;**;3906904299;http://www.thecrag.com/route/3906904299;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Skarżyce - Wowodnik;Very Good;13.06.2021 02:00;13.06.2021 22:55;
Spotkamy się w nawii;Spotkamy się w nawii;Pink point;VI.4+;VI.4+;Sport;;;;1;*;3906904392;http://www.thecrag.com/route/3906904392;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Skarżyce - Wowodnik;Very Good;13.06.2021 02:00;13.06.2021 22:55;
Purpurowa żertwa;Purpurowa żertwa;Pink point;VI.4;VI.4;Sport;;;;1;*;3906904485;http://www.thecrag.com/route/3906904485;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Skarżyce - Wowodnik;Very Good;13.06.2021 02:00;13.06.2021 22:55;
Huczna tryzna;Huczna tryzna;Onsight;VI;VI;Sport;;;;1;**;3906904578;http://www.thecrag.com/route/3906904578;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Skarżyce - Wowodnik;Very Good;13.06.2021 02:00;13.06.2021 22:55;
Szajba;Szajba;Pink point;VI.3;VI.3;Sport;;15m;;1;**;3132424896;http://www.thecrag.com/route/3132424896;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Morsko - Gips - Gips III;Very Good;12.06.2021 02:00;13.06.2021 22:43;
Rusz się Kaziu;Rusz się Kaziu;Onsight;VI.1;VI.1;Sport;;15m;;1;**;3132424566;http://www.thecrag.com/route/3132424566;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Morsko - Gips - Gips III;Very Good;12.06.2021 02:00;13.06.2021 22:43;
Bukowy kominek;Bukowy kominek;Onsight;VI;VI;Sport;;13m;;1;;3132422445;http://www.thecrag.com/route/3132422445;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Morsko - Gips - Gips II;Good;12.06.2021 02:00;13.06.2021 22:39;
Distal twist;Distal twist;Pink point;VI.3;VI.3;Sport;;15m;;1;;3132425484;http://www.thecrag.com/route/3132425484;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Morsko - Gips - Gips III;Average;06.06.2021 02:00;06.06.2021 22:19;
Marmurowy filarek z obejściem;Marmurowy filarek z obejściem;Flash;VI.1+;VI.1+;Sport;;18m;;1;***;3132423672;http://www.thecrag.com/route/3132423672;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Morsko - Gips - Gips II;Classic;06.06.2021 02:00;06.06.2021 22:16;
Gipsoteka;Gipsoteka;Flash;VI.2+;VI.2+;Sport;;;;1;**;4791719430;http://www.thecrag.com/route/4791719430;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Morsko - Gips - Gips IV;Very Good;05.06.2021 02:00;05.06.2021 22:57;
Choroby współistniejące;Choroby współistniejące;Onsight;VI.2/2+;VI.2;Sport;;;;1;**;4756972953;http://www.thecrag.com/route/4756972953;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Łysak - Omszałe Turnie;Very Good;03.06.2021 02:00;05.06.2021 22:55;
Wiara;Wiara;Pink point;VI.1+;VI.1+;Sport;;;;1;*;3505056639;http://www.thecrag.com/route/3505056639;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Łysak - Biały Kanion;Good;03.06.2021 02:00;05.06.2021 22:52;
Królowie POPu;Królowie POPu;Pink point;VI.5+;VI.5;Sport;;;;1;***;4724626080;http://www.thecrag.com/route/4724626080;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Trzy Córki;Classic;15.05.2021 02:00;15.05.2021 22:37;
Misja szczuru;Misja szczuru;Onsight;VI.2;VI.2;Sport;;16m;;1;**;3132426948;http://www.thecrag.com/route/3132426948;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Morsko - Gips - Gips IV;Very Good;11.05.2021 02:00;13.05.2021 23:07;
Szelest listowia;Szelest listowia;Pink point;VI.2+;VI.2+;Sport;;10m;;1;*;3132430971;http://www.thecrag.com/route/3132430971;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Morsko - Gips - Gips VI;Good;11.05.2021 02:00;13.05.2021 23:06;
Don Szachtone;Don Szachtone;Onsight;VI+;VI+;Sport;;;;1;;3912570270;http://www.thecrag.com/route/3912570270;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Morsko - Gips - Gips III;Average;11.05.2021 02:00;13.05.2021 23:05;
Stalowy ozór;Stalowy ozór;Pink point;VI.3;VI.3;Sport;;15m;;1;*;3132425196;http://www.thecrag.com/route/3132425196;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Morsko - Gips - Gips III;Good;11.05.2021 02:00;13.05.2021 23:05;
Pocałunek Mako;Pocałunek Mako;Pink point;VI.1+;VI.1+;Sport;;11m;;1;;3133669173;http://www.thecrag.com/route/3133669173;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Mama;Average;09.05.2021 02:00;09.05.2021 21:59;
Jak pies z kotem;Jak pies z kotem;Onsight;VI.1+;VI.1+;Sport;;12m;;1;*;3133669833;http://www.thecrag.com/route/3133669833;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Kołoczek - Mama;Good;09.05.2021 02:00;09.05.2021 21:59;
Laotanka;Laotanka;Onsight;VI.3;VI.3;Sport;;;;1;***;4647751755;http://www.thecrag.com/route/4647751755;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Siedlec - Panda;Classic;11.04.2021 02:00;11.04.2021 23:17;
Kryjówka;Kryjówka;Onsight;VI;VI;Sport;;;;1;**;4647752313;http://www.thecrag.com/route/4647752313;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Siedlec - Panda;Good;11.04.2021 02:00;11.04.2021 23:17;
Bileter;Bileter;Onsight;VI+;VI+;Sport;;;;1;*;4647752406;http://www.thecrag.com/route/4647752406;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Siedlec - Panda;Average;11.04.2021 02:00;11.04.2021 23:17;
Ludzie koty;Ludzie koty;Pink point;VI;VI;Sport;;;;1;;4647752685;http://www.thecrag.com/route/4647752685;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Siedlec - Panda;Don't Bother;11.04.2021 02:00;11.04.2021 23:17;
Koala;Koala;Onsight;VI+;VI+;Sport;;15m;;1;**;4647751569;http://www.thecrag.com/route/4647751569;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Siedlec - Panda;Classic;11.04.2021 02:00;11.04.2021 23:17;
Laotańczyk;Laotańczyk;Pink point;VI.3+;VI.3+;Sport;;;;1;**;4647751662;http://www.thecrag.com/route/4647751662;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Siedlec - Panda;Very Good;11.04.2021 02:00;11.04.2021 23:17;
Kariera w mundurze;Kariera w mundurze;Flash;VI.1+;VI.1+;Sport;;15m;;1;*;3141890310;http://www.thecrag.com/route/3141890310;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Smoleń - Udórz;Good;19.09.2020 02:00;19.09.2020 21:12;
Straż pożarła;Straż pożarła;Pink point;VI.3+;VI.3+;Sport;;15m;;1;;3141888822;http://www.thecrag.com/route/3141888822;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Smoleń - Udórz;Average;19.09.2020 02:00;19.09.2020 21:12;
Apacz;Apacz;Onsight;VI.2;VI.2;Sport;;18m;;1;***;3129600840;http://www.thecrag.com/route/3129600840;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Dolina Wiercicy - Kopciówki;Classic;13.09.2020 02:00;13.09.2020 20:48;
Wzgórze Ya-Pa 3;Wzgórze Ya-Pa 3;Onsight;VI.1;VI.1;Sport;;;;1;;3831044136;http://www.thecrag.com/route/3831044136;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Dolina Wiercicy - Kopciówki;Average;13.09.2020 02:00;13.09.2020 20:48;
Święty Graal;Święty Graal;Pink point;VI.4;VI.4;Sport;;;;1;**;3741738591;http://www.thecrag.com/route/3741738591;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Dolina Wiercicy - Kopciówki;Very Good;13.09.2020 02:00;13.09.2020 20:48;
Nimfy;Nimfy;Onsight;VI.1;VI.1;Sport;;;;1;;3831014556;http://www.thecrag.com/route/3831014556;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Dolina Wiercicy - Kopciówki;Average;13.09.2020 02:00;13.09.2020 20:48;
Wieczny projekt;Wieczny projekt;Pink point;VI.4;VI.4;Sport;;18m;;1;***;3129600585;http://www.thecrag.com/route/3129600585;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Dolina Wiercicy - Kopciówki;Classic;13.09.2020 02:00;13.09.2020 20:48;
Bida;Bida;Onsight;VI.1;VI.1;Sport;;10m;;1;**;3133924305;http://www.thecrag.com/route/3133924305;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Podlesice - Góra Zborów - Sadek;Very Good;05.09.2020 02:00;05.09.2020 22:58;
Prostowanie magnezjówki;Prostowanie magnezjówki;Pink point;VI.3+;VI.3+;Sport;;20m;;1;**;3138559452;http://www.thecrag.com/route/3138559452;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Smoleń - Skały Zegarowe - Zegarowa;Very Good;29.08.2020 02:00;02.09.2020 17:41;
Magnezjówka;Magnezjówka;Onsight;VI.2+;VI.2+;Sport;;20m;;1;***;3138559731;http://www.thecrag.com/route/3138559731;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Środkowa - Smoleń - Skały Zegarowe - Zegarowa;Mega Classic;29.08.2020 02:00;02.09.2020 17:41;
Mała głowa;Mała głowa;Onsight;VI.1+;VI.1+;Sport;;11m;;1;;3129778779;http://www.thecrag.com/route/3129778779;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Trzebniów - Mechata;Average;22.08.2020 02:00;22.08.2020 22:40;
Powrót Azora;Powrót Azora;Onsight;VI.1+;VI.1+;Sport;;11m;;1;;3129779235;http://www.thecrag.com/route/3129779235;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Trzebniów - Mechata;Average;22.08.2020 02:00;22.08.2020 22:40;
Promieniowanie cieplne;Promieniowanie cieplne;Onsight;VI.2+;VI.2+;Sport;;12m;;1;;3129779697;http://www.thecrag.com/route/3129779697;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Trzebniów - Mechata;Average;22.08.2020 02:00;22.08.2020 22:40;
Strzaskana rzić;Strzaskana rzić;Onsight;VI.1;VI.1;Sport;;10m;;1;;3129780450;http://www.thecrag.com/route/3129780450;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Trzebniów - Mechata;Average;22.08.2020 02:00;22.08.2020 22:40;
Ucieczka Azora;Ucieczka Azora;Onsight;VI+;VI+;Sport;;10m;;1;;3129781395;http://www.thecrag.com/route/3129781395;Poland;http://www.thecrag.com/area/11747659;Jura;http://www.thecrag.com/area/1443033972;Jura - Jura Północna - Trzebniów - Mechata;Average;22.08.2020 02:00;22.08.2020 22:40;
